Date,Party Name,Region,Stock ID,Stock Name,Rate,Quantity,Units,Amount
2024-01-18,GreenRide Motors,East,EVS004528,E-Velo X1,104542,3,Nos,313626
2024-01-18,RideElectric LLP,"North ",EVS004529,SwiftVolt 100,109387,1,Nos,109387
2024-01-18,EcoMotion Pvt Ltd,South,EVS004530,SwiftVolt 100,105173,1,Nos,105173
2024-01-18,VoltWay Dealers,South,EVS004531,E-Velo X1,92186,2,Nos,184372
2024-01-18,RideElectric LLP,West,EVS004532,SwiftVolt 100,104806,2,Nos,209612
2024-01-18,GreenRide Motors,South,EVS004533,SwiftVolt 100,100820,2,Nos,201640
2024-01-18,UrbanEV Wheels,South,EVS004534,Thunder EV 2.0,112409,3,Nos,337227
2024-01-18,UrbanEV Wheels,"North ",EVS004535,SwiftVolt 100,86813,2,Nos,173626
2024-01-18,EcoMotion Pvt Ltd,"North ",EVS004536,ChargeGo Pro,90285,3,Nos,270855
2024-01-18,GreenRide Motors,"North ",EVS004537,EcoZoom Lite,111490,1,Nos,111490
2024-01-18,EcoMotion Pvt Ltd,"North ",EVS004538,Thunder EV 2.0,92591,3,Nos,277773
2024-01-19,UrbanEV Wheels,West,EVS004539,ChargeGo Pro,112190,3,Nos,336570
2024-01-19,EcoMotion Pvt Ltd,"North ",EVS004540,ChargeGo Pro,95267,1,Nos,95267
2024-01-19,NextGen Auto,"North ",EVS004541,Thunder EV 2.0,89060,1,Nos,89060
2024-01-19,UrbanEV Wheels,West,EVS004542,E-Velo X1,96642,1,Nos,96642
2024-01-19,NextGen Auto,"North ",EVS004543,Thunder EV 2.0,104392,2,Nos,208784
2024-01-19,UrbanEV Wheels,West,EVS004544,EcoZoom Lite,111595,3,Nos,334785
2024-01-19,GreenRide Motors,"North ",EVS004545,Thunder EV 2.0,116762,3,Nos,350286
2024-01-19,UrbanEV Wheels,"North ",EVS004546,Thunder EV 2.0,92436,2,Nos,184872
2024-01-19,UrbanEV Wheels,South,EVS004547,ChargeGo Pro,86291,3,Nos,258873
2024-01-19,EcoMotion Pvt Ltd,"North ",EVS004548,ChargeGo Pro,128152,2,Nos,256304
2024-01-19,EcoMotion Pvt Ltd,South,EVS004549,EcoZoom Lite,100870,1,Nos,100870
2024-01-19,UrbanEV Wheels,East,EVS004550,SwiftVolt 100,93135,1,Nos,93135
2024-01-19,VoltWay Dealers,South,EVS004551,SwiftVolt 100,118431,2,Nos,236862
2024-01-19,RideElectric LLP,South,EVS004552,EcoZoom Lite,115426,3,Nos,346278
2024-01-19,GreenRide Motors,East,EVS004553,SwiftVolt 100,127637,2,Nos,255274
2024-01-19,GreenRide Motors,South,EVS004554,E-Velo X1,115941,2,Nos,231882
2024-01-19,GreenRide Motors,"North ",EVS004555,EcoZoom Lite,118265,1,Nos,118265
2024-01-20,VoltWay Dealers,"North ",EVS004556,Thunder EV 2.0,114524,3,Nos,343572
2024-01-20,RideElectric LLP,South,EVS004557,SwiftVolt 100,98252,2,Nos,196504
2024-01-20,RideElectric LLP,South,EVS004558,EcoZoom Lite,88380,1,Nos,88380
2024-01-20,VoltWay Dealers,South,EVS004559,SwiftVolt 100,121410,3,Nos,364230
2024-01-20,RideElectric LLP,West,EVS004560,Thunder EV 2.0,129166,2,Nos,258332
2024-01-20,VoltWay Dealers,West,EVS004561,Thunder EV 2.0,121285,3,Nos,363855
2024-01-20,VoltWay Dealers,South,EVS004562,E-Velo X1,97246,1,Nos,97246
2024-01-20,UrbanEV Wheels,West,EVS004563,SwiftVolt 100,122753,1,Nos,122753
2024-01-21,GreenRide Motors,West,EVS004564,Thunder EV 2.0,128413,1,Nos,128413
2024-01-21,NextGen Auto,"North ",EVS004565,Thunder EV 2.0,118031,3,Nos,354093
2024-01-21,EcoMotion Pvt Ltd,"North ",EVS004566,EcoZoom Lite,88087,2,Nos,176174
2024-01-21,NextGen Auto,"North ",EVS004567,ChargeGo Pro,117572,2,Nos,235144
2024-01-21,NextGen Auto,"North ",EVS004568,EcoZoom Lite,89898,3,Nos,269694
2024-01-21,GreenRide Motors,East,EVS004569,EcoZoom Lite,128693,1,Nos,128693
2024-01-22,RideElectric LLP,South,EVS004570,Thunder EV 2.0,90316,1,Nos,90316
2024-01-22,RideElectric LLP,West,EVS004571,SwiftVolt 100,112404,3,Nos,337212
2024-01-22,NextGen Auto,"North ",EVS004572,ChargeGo Pro,98499,1,Nos,98499
2024-01-22,EcoMotion Pvt Ltd,West,EVS004573,SwiftVolt 100,128327,3,Nos,384981
2024-01-22,VoltWay Dealers,South,EVS004574,Thunder EV 2.0,85181,1,Nos,85181
2024-01-22,VoltWay Dealers,West,EVS004575,SwiftVolt 100,89834,2,Nos,179668
2024-01-22,UrbanEV Wheels,"North ",EVS004576,ChargeGo Pro,90813,1,Nos,90813
2024-01-22,NextGen Auto,South,EVS004577,ChargeGo Pro,106648,2,Nos,213296
2024-01-22,VoltWay Dealers,East,EVS004578,EcoZoom Lite,88653,1,Nos,88653
2024-01-22,NextGen Auto,South,EVS004579,ChargeGo Pro,98592,2,Nos,197184
2024-01-22,GreenRide Motors,East,EVS004580,ChargeGo Pro,92120,3,Nos,276360
2024-01-22,GreenRide Motors,"North ",EVS004581,E-Velo X1,88693,3,Nos,266079
2024-01-22,GreenRide Motors,South,EVS004582,ChargeGo Pro,100842,2,Nos,201684
2024-01-23,VoltWay Dealers,South,EVS004583,E-Velo X1,94267,2,Nos,188534
2024-01-23,NextGen Auto,South,EVS004584,ChargeGo Pro,96693,2,Nos,193386
2024-01-23,GreenRide Motors,West,EVS004585,EcoZoom Lite,90391,2,Nos,180782
2024-01-23,VoltWay Dealers,South,EVS004586,Thunder EV 2.0,101848,2,Nos,203696
2024-01-23,NextGen Auto,East,EVS004587,SwiftVolt 100,114750,3,Nos,344250
2024-01-23,EcoMotion Pvt Ltd,"North ",EVS004588,ChargeGo Pro,119848,3,Nos,359544
2024-01-23,EcoMotion Pvt Ltd,South,EVS004589,SwiftVolt 100,90290,1,Nos,90290
2024-01-23,NextGen Auto,"North ",EVS004590,Thunder EV 2.0,91497,1,Nos,91497
2024-01-23,VoltWay Dealers,West,EVS004591,EcoZoom Lite,100090,2,Nos,200180
2024-01-24,NextGen Auto,East,EVS004592,Thunder EV 2.0,86982,3,Nos,260946
2024-01-24,RideElectric LLP,South,EVS004593,ChargeGo Pro,123502,1,Nos,123502
2024-01-24,UrbanEV Wheels,"North ",EVS004594,SwiftVolt 100,114886,3,Nos,344658
2024-01-24,NextGen Auto,West,EVS004595,SwiftVolt 100,118400,2,Nos,236800
2024-01-24,EcoMotion Pvt Ltd,"North ",EVS004596,SwiftVolt 100,116484,3,Nos,349452
2024-01-24,NextGen Auto,South,EVS004597,SwiftVolt 100,122718,3,Nos,368154
2024-01-24,RideElectric LLP,"North ",EVS004598,EcoZoom Lite,91083,3,Nos,273249
2024-01-24,NextGen Auto,"North ",EVS004599,E-Velo X1,92332,2,Nos,184664
2024-01-24,UrbanEV Wheels,West,EVS004600,Thunder EV 2.0,110600,1,Nos,110600
2024-01-24,GreenRide Motors,East,EVS004601,EcoZoom Lite,106176,2,Nos,212352
2024-01-24,NextGen Auto,South,EVS004602,ChargeGo Pro,107022,1,Nos,107022
2024-01-24,NextGen Auto,West,EVS004603,EcoZoom Lite,93317,1,Nos,93317
2024-01-24,EcoMotion Pvt Ltd,South,EVS004604,Thunder EV 2.0,123472,3,Nos,370416
2024-01-24,VoltWay Dealers,"North ",EVS004605,E-Velo X1,89539,1,Nos,89539
2024-01-24,UrbanEV Wheels,East,EVS004606,ChargeGo Pro,114841,3,Nos,344523
2024-01-24,GreenRide Motors,East,EVS004607,E-Velo X1,106423,2,Nos,212846
2024-01-25,EcoMotion Pvt Ltd,South,EVS004608,SwiftVolt 100,125551,2,Nos,251102
2024-01-25,UrbanEV Wheels,West,EVS004609,ChargeGo Pro,93119,1,Nos,93119
2024-01-25,NextGen Auto,South,EVS004610,EcoZoom Lite,121721,1,Nos,121721
2024-01-25,NextGen Auto,South,EVS004611,SwiftVolt 100,87840,1,Nos,87840
2024-01-25,RideElectric LLP,East,EVS004612,E-Velo X1,126759,1,Nos,126759
2024-01-25,VoltWay Dealers,"North ",EVS004613,Thunder EV 2.0,109699,3,Nos,329097
2024-01-25,EcoMotion Pvt Ltd,"North ",EVS004614,ChargeGo Pro,85612,2,Nos,171224
2024-01-25,UrbanEV Wheels,East,EVS004615,EcoZoom Lite,106860,3,Nos,320580
2024-01-25,EcoMotion Pvt Ltd,"North ",EVS004616,E-Velo X1,93532,1,Nos,93532
2024-01-25,UrbanEV Wheels,West,EVS004617,Thunder EV 2.0,126534,2,Nos,253068
2024-01-25,UrbanEV Wheels,East,EVS004618,ChargeGo Pro,129936,2,Nos,259872
2024-01-25,NextGen Auto,"North ",EVS004619,E-Velo X1,120009,2,Nos,240018
2024-01-25,EcoMotion Pvt Ltd,South,EVS004620,ChargeGo Pro,92872,3,Nos,278616
2024-01-25,NextGen Auto,South,EVS004621,ChargeGo Pro,106589,1,Nos,106589
2024-01-25,EcoMotion Pvt Ltd,South,EVS004622,SwiftVolt 100,100435,3,Nos,301305
2024-01-25,UrbanEV Wheels,"North ",EVS004623,Thunder EV 2.0,105871,2,Nos,211742
2024-01-25,RideElectric LLP,West,EVS004624,E-Velo X1,121284,3,Nos,363852
2024-01-25,GreenRide Motors,West,EVS004625,EcoZoom Lite,103437,3,Nos,310311
2024-01-25,VoltWay Dealers,"North ",EVS004626,EcoZoom Lite,100171,2,Nos,200342
2024-01-25,RideElectric LLP,South,EVS004627,EcoZoom Lite,106821,2,Nos,213642
2024-01-25,GreenRide Motors,"North ",EVS004628,E-Velo X1,126343,3,Nos,379029
2024-01-26,EcoMotion Pvt Ltd,South,EVS004629,Thunder EV 2.0,91773,2,Nos,183546
2024-01-26,VoltWay Dealers,West,EVS004630,SwiftVolt 100,123401,1,Nos,123401
2024-01-26,NextGen Auto,South,EVS004631,EcoZoom Lite,93624,1,Nos,93624
2024-01-26,EcoMotion Pvt Ltd,South,EVS004632,Thunder EV 2.0,107302,3,Nos,321906
2024-01-26,VoltWay Dealers,West,EVS004633,SwiftVolt 100,119283,3,Nos,357849
2024-01-26,NextGen Auto,"North ",EVS004634,Thunder EV 2.0,123206,3,Nos,369618
2024-01-26,GreenRide Motors,"North ",EVS004635,Thunder EV 2.0,98976,2,Nos,197952
2024-01-26,GreenRide Motors,West,EVS004636,E-Velo X1,98583,1,Nos,98583
2024-01-26,UrbanEV Wheels,West,EVS004637,SwiftVolt 100,88484,2,Nos,176968
2024-01-26,RideElectric LLP,East,EVS004638,Thunder EV 2.0,94692,3,Nos,284076
2024-01-26,GreenRide Motors,West,EVS004639,ChargeGo Pro,121692,3,Nos,365076
2024-01-26,UrbanEV Wheels,East,EVS004640,EcoZoom Lite,114399,3,Nos,343197
2024-01-26,GreenRide Motors,"North ",EVS004641,SwiftVolt 100,106082,1,Nos,106082
2024-01-27,VoltWay Dealers,"North ",EVS004642,SwiftVolt 100,127260,3,Nos,381780
2024-01-27,EcoMotion Pvt Ltd,East,EVS004643,ChargeGo Pro,92125,3,Nos,276375
2024-01-27,EcoMotion Pvt Ltd,West,EVS004644,Thunder EV 2.0,85128,1,Nos,85128
2024-01-27,VoltWay Dealers,West,EVS004645,E-Velo X1,94217,2,Nos,188434
2024-01-27,GreenRide Motors,East,EVS004646,Thunder EV 2.0,102613,3,Nos,307839
2024-01-27,EcoMotion Pvt Ltd,"North ",EVS004647,Thunder EV 2.0,98217,2,Nos,196434
2024-01-27,GreenRide Motors,East,EVS004648,ChargeGo Pro,110518,2,Nos,221036
2024-01-27,UrbanEV Wheels,South,EVS004649,E-Velo X1,118993,3,Nos,356979
2024-01-28,EcoMotion Pvt Ltd,West,EVS004650,SwiftVolt 100,123933,3,Nos,371799
2024-01-28,RideElectric LLP,West,EVS004651,EcoZoom Lite,126319,3,Nos,378957
2024-01-28,RideElectric LLP,South,EVS004652,SwiftVolt 100,107413,3,Nos,322239
2024-01-28,NextGen Auto,"North ",EVS004653,E-Velo X1,91757,2,Nos,183514
2024-01-28,NextGen Auto,East,EVS004654,Thunder EV 2.0,129183,2,Nos,258366
2024-01-28,EcoMotion Pvt Ltd,West,EVS004655,Thunder EV 2.0,90119,3,Nos,270357
2024-01-28,GreenRide Motors,"North ",EVS004656,SwiftVolt 100,87246,3,Nos,261738
2024-01-28,RideElectric LLP,East,EVS004657,E-Velo X1,121448,1,Nos,121448
2024-01-28,NextGen Auto,"North ",EVS004658,EcoZoom Lite,110729,2,Nos,221458
2024-01-28,EcoMotion Pvt Ltd,West,EVS004659,E-Velo X1,109806,2,Nos,219612
2024-01-28,EcoMotion Pvt Ltd,South,EVS004660,E-Velo X1,92864,1,Nos,92864
2024-01-28,RideElectric LLP,South,EVS004661,SwiftVolt 100,114629,2,Nos,229258
2024-01-28,VoltWay Dealers,"North ",EVS004662,EcoZoom Lite,109062,2,Nos,218124
2024-01-28,GreenRide Motors,"North ",EVS004663,EcoZoom Lite,117797,1,Nos,117797
2024-01-28,GreenRide Motors,South,EVS004664,ChargeGo Pro,94057,1,Nos,94057
2024-01-28,EcoMotion Pvt Ltd,"North ",EVS004665,SwiftVolt 100,98589,1,Nos,98589
2024-01-29,RideElectric LLP,East,EVS004666,E-Velo X1,104974,3,Nos,314922
2024-01-29,VoltWay Dealers,West,EVS004667,E-Velo X1,93894,1,Nos,93894
2024-01-29,NextGen Auto,"North ",EVS004668,ChargeGo Pro,102205,1,Nos,102205
2024-01-29,NextGen Auto,West,EVS004669,ChargeGo Pro,111746,2,Nos,223492
2024-01-29,GreenRide Motors,"North ",EVS004670,Thunder EV 2.0,88602,3,Nos,265806
2024-01-29,RideElectric LLP,South,EVS004671,E-Velo X1,105094,3,Nos,315282
2024-01-29,EcoMotion Pvt Ltd,South,EVS004672,E-Velo X1,85072,3,Nos,255216
2024-01-29,UrbanEV Wheels,West,EVS004673,EcoZoom Lite,99221,2,Nos,198442
2024-01-29,VoltWay Dealers,"North ",EVS004674,E-Velo X1,100679,3,Nos,302037
2024-01-29,VoltWay Dealers,"North ",EVS004675,Thunder EV 2.0,104284,1,Nos,104284
2024-01-29,UrbanEV Wheels,East,EVS004676,E-Velo X1,94238,3,Nos,282714
2024-01-29,GreenRide Motors,West,EVS004677,E-Velo X1,86082,1,Nos,86082
2024-01-29,VoltWay Dealers,West,EVS004678,Thunder EV 2.0,117174,1,Nos,117174
2024-01-30,UrbanEV Wheels,West,EVS004679,ChargeGo Pro,93083,1,Nos,93083
2024-01-30,GreenRide Motors,South,EVS004680,Thunder EV 2.0,116987,2,Nos,233974
2024-01-30,VoltWay Dealers,East,EVS004681,EcoZoom Lite,101194,1,Nos,101194
2024-01-30,RideElectric LLP,"North ",EVS004682,EcoZoom Lite,89661,1,Nos,89661
2024-01-30,NextGen Auto,South,EVS004683,Thunder EV 2.0,117926,1,Nos,117926
2024-01-30,NextGen Auto,South,EVS004684,E-Velo X1,86838,1,Nos,86838
2024-01-30,NextGen Auto,"North ",EVS004685,EcoZoom Lite,121846,3,Nos,365538
2024-01-30,VoltWay Dealers,West,EVS004686,ChargeGo Pro,118470,2,Nos,236940
2024-01-30,GreenRide Motors,South,EVS004687,ChargeGo Pro,92639,2,Nos,185278
2024-01-30,RideElectric LLP,"North ",EVS004688,EcoZoom Lite,97434,2,Nos,194868
2024-01-30,EcoMotion Pvt Ltd,West,EVS004689,SwiftVolt 100,89720,1,Nos,89720
2024-01-31,RideElectric LLP,West,EVS004690,SwiftVolt 100,104355,3,Nos,313065
2024-01-31,UrbanEV Wheels,East,EVS004691,Thunder EV 2.0,128753,2,Nos,257506
2024-01-31,GreenRide Motors,"North ",EVS004692,Thunder EV 2.0,113927,3,Nos,341781
2024-01-31,RideElectric LLP,South,EVS004693,Thunder EV 2.0,104633,2,Nos,209266
2024-01-31,NextGen Auto,"North ",EVS004694,ChargeGo Pro,108743,3,Nos,326229
2024-01-31,EcoMotion Pvt Ltd,East,EVS004695,ChargeGo Pro,85484,3,Nos,256452
2024-01-31,EcoMotion Pvt Ltd,"North ",EVS004696,ChargeGo Pro,114301,1,Nos,114301
2024-01-31,RideElectric LLP,East,EVS004697,SwiftVolt 100,127278,1,Nos,127278
2024-01-31,NextGen Auto,South,EVS004698,SwiftVolt 100,128164,1,Nos,128164
2024-01-31,RideElectric LLP,South,EVS004699,ChargeGo Pro,96135,3,Nos,288405
2024-01-31,VoltWay Dealers,"North ",EVS004700,EcoZoom Lite,95951,1,Nos,95951
2024-01-31,GreenRide Motors,West,EVS004701,ChargeGo Pro,117227,2,Nos,234454
2024-01-31,UrbanEV Wheels,East,EVS004702,SwiftVolt 100,102522,3,Nos,307566
2024-01-31,NextGen Auto,"North ",EVS004703,E-Velo X1,109839,2,Nos,219678
2024-01-31,VoltWay Dealers,South,EVS004704,SwiftVolt 100,125121,1,Nos,125121
2024-01-31,NextGen Auto,"North ",EVS004705,E-Velo X1,89501,1,Nos,89501
2024-02-01,UrbanEV Wheels,East,EVS004706,E-Velo X1,102926,3,Nos,308778
2024-02-01,EcoMotion Pvt Ltd,West,EVS004707,SwiftVolt 100,92256,2,Nos,184512
2024-02-01,RideElectric LLP,East,EVS004708,ChargeGo Pro,94636,3,Nos,283908
2024-02-01,UrbanEV Wheels,East,EVS004709,E-Velo X1,117263,1,Nos,117263
2024-02-01,RideElectric LLP,East,EVS004710,EcoZoom Lite,100773,3,Nos,302319
2024-02-01,UrbanEV Wheels,"North ",EVS004711,E-Velo X1,128623,2,Nos,257246
2024-02-01,NextGen Auto,South,EVS004712,E-Velo X1,92460,2,Nos,184920
2024-02-01,UrbanEV Wheels,"North ",EVS004713,Thunder EV 2.0,124920,2,Nos,249840
2024-02-01,VoltWay Dealers,South,EVS004714,EcoZoom Lite,122222,1,Nos,122222
2024-02-02,GreenRide Motors,South,EVS004715,E-Velo X1,112436,2,Nos,224872
2024-02-02,RideElectric LLP,South,EVS004716,SwiftVolt 100,119232,3,Nos,357696
2024-02-02,GreenRide Motors,South,EVS004717,ChargeGo Pro,117837,1,Nos,117837
2024-02-02,RideElectric LLP,South,EVS004718,EcoZoom Lite,113571,1,Nos,113571
2024-02-02,VoltWay Dealers,South,EVS004719,EcoZoom Lite,88814,3,Nos,266442
2024-02-02,VoltWay Dealers,South,EVS004720,SwiftVolt 100,117352,3,Nos,352056
2024-02-02,RideElectric LLP,West,EVS004721,Thunder EV 2.0,97047,1,Nos,97047
2024-02-02,RideElectric LLP,East,EVS004722,ChargeGo Pro,122391,3,Nos,367173
2024-02-02,RideElectric LLP,East,EVS004723,Thunder EV 2.0,88705,2,Nos,177410
2024-02-02,VoltWay Dealers,East,EVS004724,Thunder EV 2.0,128149,1,Nos,128149
2024-02-02,GreenRide Motors,South,EVS004725,EcoZoom Lite,89970,3,Nos,269910
2024-02-02,UrbanEV Wheels,East,EVS004726,SwiftVolt 100,96836,1,Nos,96836
2024-02-02,NextGen Auto,"North ",EVS004727,EcoZoom Lite,117715,1,Nos,117715
2024-02-02,EcoMotion Pvt Ltd,South,EVS004728,SwiftVolt 100,94606,3,Nos,283818
2024-02-03,NextGen Auto,South,EVS004729,SwiftVolt 100,89117,1,Nos,89117
2024-02-03,UrbanEV Wheels,East,EVS004730,ChargeGo Pro,122068,1,Nos,122068
2024-02-03,NextGen Auto,South,EVS004731,E-Velo X1,127533,2,Nos,255066
2024-02-03,NextGen Auto,South,EVS004732,SwiftVolt 100,105608,2,Nos,211216
2024-02-03,RideElectric LLP,"North ",EVS004733,ChargeGo Pro,97735,1,Nos,97735
2024-02-03,UrbanEV Wheels,East,EVS004734,EcoZoom Lite,118774,3,Nos,356322
2024-02-03,UrbanEV Wheels,"North ",EVS004735,Thunder EV 2.0,123601,3,Nos,370803
2024-02-03,UrbanEV Wheels,East,EVS004736,ChargeGo Pro,99384,1,Nos,99384
2024-02-03,UrbanEV Wheels,"North ",EVS004737,SwiftVolt 100,105742,2,Nos,211484
2024-02-03,UrbanEV Wheels,East,EVS004738,SwiftVolt 100,104220,3,Nos,312660
2024-02-03,VoltWay Dealers,East,EVS004739,ChargeGo Pro,96881,2,Nos,193762
2024-02-03,VoltWay Dealers,"North ",EVS004740,EcoZoom Lite,100415,2,Nos,200830
2024-02-03,VoltWay Dealers,"North ",EVS004741,SwiftVolt 100,87924,1,Nos,87924
2024-02-03,NextGen Auto,East,EVS004742,SwiftVolt 100,115649,3,Nos,346947
2024-02-03,NextGen Auto,West,EVS004743,Thunder EV 2.0,106929,1,Nos,106929
2024-02-03,NextGen Auto,"North ",EVS004744,ChargeGo Pro,111125,3,Nos,333375
2024-02-04,NextGen Auto,West,EVS004745,EcoZoom Lite,93716,1,Nos,93716
2024-02-04,GreenRide Motors,South,EVS004746,Thunder EV 2.0,98464,2,Nos,196928
2024-02-04,EcoMotion Pvt Ltd,East,EVS004747,SwiftVolt 100,124201,1,Nos,124201
2024-02-04,RideElectric LLP,East,EVS004748,EcoZoom Lite,103478,1,Nos,103478
2024-02-04,EcoMotion Pvt Ltd,South,EVS004749,E-Velo X1,96581,3,Nos,289743
2024-02-04,EcoMotion Pvt Ltd,East,EVS004750,E-Velo X1,113967,3,Nos,341901
2024-02-04,RideElectric LLP,"North ",EVS004751,ChargeGo Pro,101032,1,Nos,101032
2024-02-04,NextGen Auto,East,EVS004752,E-Velo X1,94506,3,Nos,283518
2024-02-04,RideElectric LLP,West,EVS004753,EcoZoom Lite,114654,3,Nos,343962
2024-02-04,GreenRide Motors,"North ",EVS004754,E-Velo X1,118447,1,Nos,118447
2024-02-04,EcoMotion Pvt Ltd,East,EVS004755,EcoZoom Lite,102930,3,Nos,308790
2024-02-04,RideElectric LLP,"North ",EVS004756,ChargeGo Pro,106063,1,Nos,106063
2024-02-04,GreenRide Motors,"North ",EVS004757,SwiftVolt 100,94205,2,Nos,188410
2024-02-04,GreenRide Motors,West,EVS004758,E-Velo X1,118014,3,Nos,354042
2024-02-04,VoltWay Dealers,South,EVS004759,Thunder EV 2.0,96837,2,Nos,193674
2024-02-04,UrbanEV Wheels,East,EVS004760,EcoZoom Lite,129254,3,Nos,387762
2024-02-04,GreenRide Motors,East,EVS004761,SwiftVolt 100,88416,3,Nos,265248
2024-02-04,NextGen Auto,"North ",EVS004762,SwiftVolt 100,126013,1,Nos,126013
2024-02-05,GreenRide Motors,South,EVS004763,ChargeGo Pro,123969,1,Nos,123969
2024-02-05,RideElectric LLP,East,EVS004764,ChargeGo Pro,95776,2,Nos,191552
2024-02-05,RideElectric LLP,"North ",EVS004765,E-Velo X1,122473,1,Nos,122473
2024-02-05,EcoMotion Pvt Ltd,South,EVS004766,Thunder EV 2.0,102321,3,Nos,306963
2024-02-05,UrbanEV Wheels,East,EVS004767,E-Velo X1,120157,3,Nos,360471
2024-02-05,NextGen Auto,East,EVS004768,E-Velo X1,119017,2,Nos,238034
2024-02-05,EcoMotion Pvt Ltd,"North ",EVS004769,EcoZoom Lite,92957,2,Nos,185914
2024-02-05,NextGen Auto,West,EVS004770,ChargeGo Pro,107082,1,Nos,107082
2024-02-05,NextGen Auto,West,EVS004771,SwiftVolt 100,93542,3,Nos,280626
2024-02-05,GreenRide Motors,South,EVS004772,ChargeGo Pro,100613,3,Nos,301839
2024-02-05,VoltWay Dealers,West,EVS004773,ChargeGo Pro,100479,3,Nos,301437
2024-02-05,VoltWay Dealers,East,EVS004774,Thunder EV 2.0,85744,2,Nos,171488
2024-02-05,EcoMotion Pvt Ltd,South,EVS004775,Thunder EV 2.0,85962,3,Nos,257886
2024-02-05,RideElectric LLP,West,EVS004776,EcoZoom Lite,93377,2,Nos,186754
2024-02-05,NextGen Auto,South,EVS004777,EcoZoom Lite,111756,1,Nos,111756
2024-02-05,VoltWay Dealers,South,EVS004778,Thunder EV 2.0,104592,1,Nos,104592
2024-02-05,UrbanEV Wheels,West,EVS004779,Thunder EV 2.0,128736,1,Nos,128736
2024-02-06,NextGen Auto,"North ",EVS004780,E-Velo X1,88229,1,Nos,88229
2024-02-06,VoltWay Dealers,West,EVS004781,SwiftVolt 100,92254,1,Nos,92254
2024-02-06,EcoMotion Pvt Ltd,"North ",EVS004782,E-Velo X1,89987,3,Nos,269961
2024-02-06,UrbanEV Wheels,West,EVS004783,SwiftVolt 100,128498,2,Nos,256996
2024-02-06,NextGen Auto,South,EVS004784,E-Velo X1,119060,2,Nos,238120
2024-02-06,NextGen Auto,West,EVS004785,SwiftVolt 100,124014,1,Nos,124014
2024-02-06,RideElectric LLP,"North ",EVS004786,Thunder EV 2.0,125720,3,Nos,377160
2024-02-06,VoltWay Dealers,East,EVS004787,E-Velo X1,123854,1,Nos,123854
2024-02-06,EcoMotion Pvt Ltd,South,EVS004788,SwiftVolt 100,125222,2,Nos,250444
2024-02-06,VoltWay Dealers,"North ",EVS004789,E-Velo X1,107741,3,Nos,323223
2024-02-06,UrbanEV Wheels,"North ",EVS004790,Thunder EV 2.0,116662,1,Nos,116662
2024-02-06,NextGen Auto,South,EVS004791,ChargeGo Pro,92246,2,Nos,184492
2024-02-06,VoltWay Dealers,West,EVS004792,E-Velo X1,105187,3,Nos,315561
2024-02-06,VoltWay Dealers,"North ",EVS004793,EcoZoom Lite,120687,3,Nos,362061
2024-02-06,GreenRide Motors,West,EVS004794,EcoZoom Lite,100647,3,Nos,301941
2024-02-06,RideElectric LLP,East,EVS004795,EcoZoom Lite,99348,1,Nos,99348
2024-02-06,EcoMotion Pvt Ltd,East,EVS004796,EcoZoom Lite,97494,3,Nos,292482
2024-02-06,NextGen Auto,South,EVS004797,ChargeGo Pro,89524,2,Nos,179048
2024-02-07,UrbanEV Wheels,South,EVS004798,SwiftVolt 100,109161,3,Nos,327483
2024-02-07,UrbanEV Wheels,West,EVS004799,EcoZoom Lite,90633,1,Nos,90633
2024-02-07,NextGen Auto,East,EVS004800,Thunder EV 2.0,116270,1,Nos,116270
2024-02-07,UrbanEV Wheels,"North ",EVS004801,E-Velo X1,101109,1,Nos,101109
2024-02-07,GreenRide Motors,West,EVS004802,Thunder EV 2.0,113948,1,Nos,113948
2024-02-07,VoltWay Dealers,"North ",EVS004803,ChargeGo Pro,87208,1,Nos,87208
2024-02-07,EcoMotion Pvt Ltd,"North ",EVS004804,Thunder EV 2.0,113924,3,Nos,341772
2024-02-07,EcoMotion Pvt Ltd,West,EVS004805,Thunder EV 2.0,107856,3,Nos,323568
2024-02-08,GreenRide Motors,East,EVS004806,SwiftVolt 100,97654,1,Nos,97654
2024-02-08,UrbanEV Wheels,"North ",EVS004807,E-Velo X1,85237,1,Nos,85237
2024-02-08,UrbanEV Wheels,West,EVS004808,E-Velo X1,112100,3,Nos,336300
2024-02-08,UrbanEV Wheels,West,EVS004809,Thunder EV 2.0,106486,2,Nos,212972
2024-02-08,UrbanEV Wheels,"North ",EVS004810,Thunder EV 2.0,101286,1,Nos,101286
2024-02-08,RideElectric LLP,West,EVS004811,ChargeGo Pro,113901,3,Nos,341703
2024-02-08,UrbanEV Wheels,"North ",EVS004812,Thunder EV 2.0,103663,3,Nos,310989
2024-02-08,RideElectric LLP,South,EVS004813,EcoZoom Lite,106787,3,Nos,320361
2024-02-08,NextGen Auto,South,EVS004814,Thunder EV 2.0,103406,3,Nos,310218
2024-02-08,GreenRide Motors,South,EVS004815,SwiftVolt 100,123267,2,Nos,246534
2024-02-08,GreenRide Motors,East,EVS004816,SwiftVolt 100,118775,3,Nos,356325
2024-02-09,VoltWay Dealers,West,EVS004817,EcoZoom Lite,99343,2,Nos,198686
2024-02-09,RideElectric LLP,South,EVS004818,E-Velo X1,86357,3,Nos,259071
2024-02-09,GreenRide Motors,South,EVS004819,Thunder EV 2.0,111658,1,Nos,111658
2024-02-09,NextGen Auto,West,EVS004820,Thunder EV 2.0,106342,1,Nos,106342
